property_type,state,region,city,neighborhood,price_source,base_price_m2,area_m2,bedrooms,bathrooms,floor,parking_spaces,neighborhood_score,condo_fee,age_years,distance_to_center_km,price
apartment,SE,Nordeste,Aracaju,Zona Leste,FipeZAP,5529.0,218,4,3,10,0,7.0,1416.87,14,20.75,1228542.06
apartment,SP,Sudeste,São Paulo,Zona Leste,FipeZAP,12019.0,214,3,4,21,1,6.6,2537.97,31,13.81,2278298.44
apartment,DF,Centro-Oeste,Brasília,Região Residencial,FipeZAP,10090.0,37,2,3,26,1,7.9,423.2,30,10.13,489968.01
house,PE,Nordeste,Recife,Região Comercial,FipeZAP,8615.0,247,3,2,0,3,8.8,1404.77,19,8.35,2173601.67
apartment,RR,Norte,Boa Vista,Região Comercial,estimated_regional_proxy,5300.0,87,2,2,29,1,8.8,1242.54,3,1.76,839983.78
house,MG,Sudeste,Belo Horizonte,Centro,FipeZAP,10663.0,169,4,4,0,0,8.1,452.31,15,1.75,1921374.15
apartment,RJ,Sudeste,Rio de Janeiro,Região Comercial,FipeZAP,10939.0,74,1,1,35,2,6.6,906.15,11,2.06,1080360.9
house,DF,Centro-Oeste,Brasília,Zona Sul,FipeZAP,10090.0,235,4,3,0,0,8.8,1204.9,6,2.96,2615388.95
house,AP,Norte,Macapá,Área Nobre,estimated_regional_proxy,5400.0,183,4,5,0,3,9.5,970.81,12,3.3,1651864.01
house,GO,Centro-Oeste,Goiânia,Área Nobre,FipeZAP,8226.0,78,3,4,0,3,8.8,594.4,21,1.01,1084853.47
house,BA,Nordeste,Salvador,Região Comercial,FipeZAP,8385.0,300,5,4,0,4,7.0,978.79,4,5.25,2935637.43
apartment,RJ,Sudeste,Rio de Janeiro,Região Periférica,FipeZAP,10939.0,147,3,2,13,2,4.5,834.65,3,15.4,1483759.9
apartment,TO,Norte,Palmas,Zona Leste,estimated_regional_proxy,5900.0,32,2,1,20,0,5.6,320.79,40,13.75,80000.0
apartment,PR,Sul,Curitiba,Zona Sul,FipeZAP,11694.0,183,3,2,32,1,9.1,1901.84,5,4.05,2465925.38
apartment,RN,Nordeste,Natal,Zona Leste,FipeZAP,6334.0,173,4,3,7,2,5.1,1993.55,18,20.65,1150473.71
apartment,RO,Norte,Porto Velho,Centro,estimated_regional_proxy,5600.0,30,2,2,26,2,8.2,402.14,12,2.18,480632.26
apartment,RR,Norte,Boa Vista,Região Comercial,estimated_regional_proxy,5300.0,130,3,4,14,2,8.0,2045.84,25,6.48,1044875.53
house,MA,Nordeste,São Luís,Centro,FipeZAP,8627.0,107,4,5,0,2,8.2,607.84,39,3.59,1142753.66
apartment,SE,Nordeste,Aracaju,Área Universitária,FipeZAP,5529.0,111,4,4,1,0,8.2,569.01,27,10.63,769920.72
apartment,MS,Centro-Oeste,Campo Grande,Região Residencial,FipeZAP,6839.0,180,4,3,13,2,7.1,2550.12,2,15.56,1416119.53
apartment,SP,Sudeste,São Paulo,Região Comercial,FipeZAP,12019.0,186,3,3,7,1,7.0,1024.4,22,4.29,2408220.31
house,MT,Centro-Oeste,Cuiabá,Região Comercial,FipeZAP,6931.0,119,3,3,0,2,7.9,467.06,28,8.32,1072473.93
house,MA,Nordeste,São Luís,Zona Leste,FipeZAP,8627.0,312,4,4,0,3,6.2,780.96,29,21.13,2428215.34
apartment,AL,Nordeste,Maceió,Centro,FipeZAP,9908.0,164,4,4,28,1,7.9,1487.77,8,1.32,2150933.86
house,PB,Nordeste,João Pessoa,Zona Sul,FipeZAP,8081.0,136,3,2,0,1,9.5,534.26,14,2.92,1361006.26
apartment,RO,Norte,Porto Velho,Zona Leste,estimated_regional_proxy,5600.0,169,3,2,23,0,5.2,2075.83,23,6.45,1018978.87
apartment,TO,Norte,Palmas,Zona Sul,estimated_regional_proxy,5900.0,204,4,5,18,1,7.7,1892.35,10,4.43,1793513.3
apartment,ES,Sudeste,Vitória,Região Periférica,FipeZAP,14818.0,89,3,4,9,1,5.1,791.25,13,16.29,1115758.79
apartment,SC,Sul,Florianópolis,Centro,FipeZAP,13208.0,117,3,2,5,1,7.1,1005.95,1,2.73,2021748.94
apartment,MG,Sudeste,Belo Horizonte,Zona Leste,FipeZAP,10663.0,116,2,3,25,1,7.3,879.34,36,8.32,1098966.18
apartment,SP,Sudeste,São Paulo,Região Residencial,FipeZAP,12019.0,117,4,3,31,2,6.1,1718.09,36,15.96,1536791.83
house,PB,Nordeste,João Pessoa,Região Periférica,FipeZAP,8081.0,126,3,4,0,1,5.4,396.28,19,11.6,881087.04
apartment,PR,Sul,Curitiba,Zona Sul,FipeZAP,11694.0,72,2,2,35,3,7.9,1215.24,17,4.78,1278088.11
apartment,CE,Nordeste,Fortaleza,Zona Sul,FipeZAP,9350.0,94,2,2,10,0,9.5,1037.82,31,9.48,1060325.94
apartment,PA,Norte,Belém,Região Residencial,FipeZAP,8882.0,139,3,3,31,2,6.2,1731.81,22,7.32,1455268.62
apartment,GO,Centro-Oeste,Goiânia,Zona Sul,FipeZAP,8226.0,37,2,1,12,1,8.5,488.81,14,5.44,551384.1
apartment,AC,Norte,Rio Branco,Zona Sul,estimated_regional_proxy,5200.0,132,3,2,25,2,8.4,2002.24,1,2.31,1191150.86
house,PI,Nordeste,Teresina,Zona Leste,FipeZAP,5857.0,162,4,5,0,2,7.1,721.03,36,8.79,1110514.18
house,AC,Norte,Rio Branco,Zona Sul,estimated_regional_proxy,5200.0,202,5,5,0,0,7.7,822.78,3,2.76,1519480.25
house,BA,Nordeste,Salvador,Zona Oeste,FipeZAP,8385.0,99,3,2,0,1,5.9,377.53,6,12.83,965037.58
apartment,MS,Centro-Oeste,Campo Grande,Zona Sul,FipeZAP,6839.0,160,4,4,34,1,9.3,2654.33,32,2.44,1618993.88
apartment,MS,Centro-Oeste,Campo Grande,Zona Sul,FipeZAP,6839.0,92,2,3,31,1,9.2,1550.75,14,9.54,973909.14
apartment,SC,Sul,Florianópolis,Zona Norte,FipeZAP,13208.0,187,3,4,29,1,7.2,1584.89,5,16.92,2535494.32
house,AC,Norte,Rio Branco,Área Nobre,estimated_regional_proxy,5200.0,275,3,4,0,2,8.8,968.0,28,1.17,2281875.44
house,SC,Sul,Florianópolis,Área Nobre,FipeZAP,13208.0,101,2,3,0,2,8.7,667.61,31,4.16,1527642.13
apartment,MA,Nordeste,São Luís,Área Universitária,FipeZAP,8627.0,54,3,2,23,0,7.0,557.06,23,5.85,588119.71
house,AC,Norte,Rio Branco,Região Comercial,estimated_regional_proxy,5200.0,171,4,3,0,2,7.0,672.21,5,8.47,1262142.3
house,RN,Nordeste,Natal,Área Universitária,FipeZAP,6334.0,247,5,5,0,2,8.8,677.0,29,7.44,1717989.59
apartment,RJ,Sudeste,Rio de Janeiro,Centro,FipeZAP,10939.0,129,2,2,20,2,8.8,1125.83,40,3.51,1704238.43
apartment,MT,Centro-Oeste,Cuiabá,Zona Oeste,FipeZAP,6931.0,169,5,5,25,0,8.3,1106.12,33,19.99,1262155.65
apartment,MS,Centro-Oeste,Campo Grande,Zona Leste,FipeZAP,6839.0,217,4,4,5,0,7.5,2530.19,37,5.02,1471275.9
house,CE,Nordeste,Fortaleza,Área Universitária,FipeZAP,9350.0,283,3,4,0,2,7.3,1241.19,29,13.28,2293555.22
apartment,ES,Sudeste,Vitória,Zona Norte,FipeZAP,14818.0,144,4,4,28,1,7.1,1981.45,23,5.39,2168332.64
house,PI,Nordeste,Teresina,Região Comercial,FipeZAP,5857.0,94,3,3,0,3,8.0,597.41,7,4.86,916038.53
apartment,SE,Nordeste,Aracaju,Zona Sul,FipeZAP,5529.0,52,2,1,13,2,8.3,679.02,19,5.73,539910.7
apartment,MT,Centro-Oeste,Cuiabá,Área Nobre,FipeZAP,6931.0,32,1,1,2,1,9.7,490.97,22,5.78,392974.98
apartment,MG,Sudeste,Belo Horizonte,Zona Leste,FipeZAP,10663.0,93,3,4,23,1,6.3,931.35,16,20.04,1079791.6
apartment,MG,Sudeste,Belo Horizonte,Área Universitária,FipeZAP,10663.0,96,3,2,3,0,8.8,1145.34,23,13.17,1069669.52
apartment,AM,Norte,Manaus,Centro,FipeZAP,7513.0,74,2,2,16,2,7.1,1297.12,37,0.89,676091.06
apartment,AP,Norte,Macapá,Zona Oeste,estimated_regional_proxy,5400.0,51,1,1,0,2,7.2,693.49,4,6.05,516901.31
house,MS,Centro-Oeste,Campo Grande,Zona Norte,FipeZAP,6839.0,243,4,4,0,4,6.0,1030.62,29,7.0,1763351.55
apartment,MG,Sudeste,Belo Horizonte,Região Periférica,FipeZAP,10663.0,207,4,4,8,1,4.1,1899.08,35,12.95,1770207.43
house,PR,Sul,Curitiba,Região Periférica,FipeZAP,11694.0,121,3,4,0,3,5.9,597.3,7,27.32,1240195.2
house,DF,Centro-Oeste,Brasília,Zona Sul,FipeZAP,10090.0,103,2,3,0,2,9.8,589.08,24,9.66,1351151.45
apartment,MG,Sudeste,Belo Horizonte,Região Periférica,FipeZAP,10663.0,191,4,5,25,1,5.3,1084.83,14,15.55,1783509.24
apartment,ES,Sudeste,Vitória,Zona Oeste,FipeZAP,14818.0,177,4,5,24,2,6.5,2293.53,14,19.82,2761523.26
apartment,RR,Norte,Boa Vista,Área Nobre,estimated_regional_proxy,5300.0,66,2,3,9,3,9.2,879.83,19,4.18,778387.91
house,MG,Sudeste,Belo Horizonte,Região Comercial,FipeZAP,10663.0,167,2,1,0,0,7.8,755.42,21,6.4,1748578.44
apartment,GO,Centro-Oeste,Goiânia,Região Periférica,FipeZAP,8226.0,117,2,2,33,2,6.3,1392.27,3,26.19,929009.13
apartment,RO,Norte,Porto Velho,Zona Sul,estimated_regional_proxy,5600.0,101,4,4,12,1,8.7,1367.28,21,8.72,908748.84
apartment,MG,Sudeste,Belo Horizonte,Área Nobre,FipeZAP,10663.0,179,4,5,19,2,8.9,2642.6,32,6.21,2598041.89
house,AM,Norte,Manaus,Zona Norte,FipeZAP,7513.0,72,2,1,0,3,6.2,490.24,6,12.75,685709.95
apartment,SE,Nordeste,Aracaju,Área Universitária,FipeZAP,5529.0,219,5,5,2,0,8.6,1145.91,2,12.87,1522163.02
house,RO,Norte,Porto Velho,Área Nobre,estimated_regional_proxy,5600.0,184,3,4,0,2,9.3,774.68,10,2.94,1546915.25
apartment,SE,Nordeste,Aracaju,Região Periférica,FipeZAP,5529.0,109,3,2,17,1,6.4,706.17,7,27.3,580657.03
house,SE,Nordeste,Aracaju,Região Comercial,FipeZAP,5529.0,80,3,4,0,2,8.0,351.51,37,3.71,661594.85
house,DF,Centro-Oeste,Brasília,Zona Leste,FipeZAP,10090.0,240,4,3,0,1,7.7,990.58,39,5.96,2114753.85
apartment,RJ,Sudeste,Rio de Janeiro,Área Universitária,FipeZAP,10939.0,191,4,3,2,1,6.6,1973.28,28,9.96,1995533.66
apartment,PR,Sul,Curitiba,Área Nobre,FipeZAP,11694.0,94,2,3,22,0,9.9,1277.82,30,5.67,1559762.19
apartment,PR,Sul,Curitiba,Área Nobre,FipeZAP,11694.0,89,2,2,14,2,9.0,1086.19,9,3.91,1644681.6
apartment,MA,Nordeste,São Luís,Zona Oeste,FipeZAP,8627.0,76,2,2,15,1,8.5,1068.53,26,10.93,747664.71
apartment,AM,Norte,Manaus,Área Nobre,FipeZAP,7513.0,150,3,3,34,2,8.7,2141.38,10,2.26,1840852.68
apartment,SE,Nordeste,Aracaju,Zona Sul,FipeZAP,5529.0,201,3,4,11,0,7.5,2434.15,36,9.15,1420214.26
apartment,SC,Sul,Florianópolis,Zona Oeste,FipeZAP,13208.0,50,2,1,23,0,7.9,540.38,36,12.94,570543.92
apartment,BA,Nordeste,Salvador,Área Nobre,FipeZAP,8385.0,35,1,2,27,2,9.8,610.11,1,5.71,752739.44
house,TO,Norte,Palmas,Zona Sul,estimated_regional_proxy,5900.0,183,5,5,0,1,9.3,793.77,12,11.55,1607684.99
apartment,PA,Norte,Belém,Zona Leste,FipeZAP,8882.0,34,1,2,3,1,6.5,385.67,21,6.74,357526.06
apartment,AM,Norte,Manaus,Zona Oeste,FipeZAP,7513.0,38,1,2,33,0,6.2,340.06,17,7.88,344799.81
house,RN,Nordeste,Natal,Zona Sul,FipeZAP,6334.0,177,3,2,0,2,9.6,908.7,29,5.39,1384663.05
apartment,GO,Centro-Oeste,Goiânia,Região Comercial,FipeZAP,8226.0,152,3,2,19,1,6.8,2121.64,29,9.2,1422460.48
apartment,PE,Nordeste,Recife,Região Residencial,FipeZAP,8615.0,39,1,2,8,0,6.4,345.04,5,4.02,510314.85
apartment,AP,Norte,Macapá,Região Comercial,estimated_regional_proxy,5400.0,196,5,4,35,0,6.9,1523.44,27,7.32,1270724.23
apartment,PA,Norte,Belém,Região Periférica,FipeZAP,8882.0,142,4,3,29,1,5.5,901.63,34,12.23,988663.61
house,DF,Centro-Oeste,Brasília,Zona Norte,FipeZAP,10090.0,253,4,3,0,1,7.8,545.18,22,10.5,2419151.73
apartment,RS,Sul,Porto Alegre,Zona Leste,FipeZAP,7579.0,167,4,5,30,2,7.7,1090.46,39,19.32,1193703.48
house,SP,Sudeste,São Paulo,Zona Oeste,FipeZAP,12019.0,298,3,4,0,0,8.3,1061.95,36,8.03,3086483.07
apartment,PI,Nordeste,Teresina,Área Nobre,FipeZAP,5857.0,79,2,1,4,1,9.4,630.54,34,3.26,695775.15
apartment,TO,Norte,Palmas,Área Nobre,estimated_regional_proxy,5900.0,163,4,4,7,1,9.9,2216.6,17,4.55,1630735.7
house,MG,Sudeste,Belo Horizonte,Área Universitária,FipeZAP,10663.0,206,3,4,0,3,6.5,1081.6,5,6.29,2387031.07
house,RO,Norte,Porto Velho,Região Comercial,estimated_regional_proxy,5600.0,251,5,5,0,3,7.0,1166.0,29,5.56,1809377.99
apartment,DF,Centro-Oeste,Brasília,Zona Leste,FipeZAP,10090.0,191,4,3,22,1,6.9,2294.02,27,19.52,1809917.5
apartment,SP,Sudeste,São Paulo,Região Periférica,FipeZAP,12019.0,66,3,3,23,1,6.4,691.53,33,15.45,684977.18
house,RN,Nordeste,Natal,Centro,FipeZAP,6334.0,287,4,5,0,1,7.1,674.92,34,1.77,2138821.91
house,SP,Sudeste,São Paulo,Região Residencial,FipeZAP,12019.0,307,3,3,0,3,8.4,1614.6,36,12.49,3026301.79
apartment,RR,Norte,Boa Vista,Zona Sul,estimated_regional_proxy,5300.0,114,3,2,9,2,9.2,1381.72,23,6.02,915580.18
apartment,AL,Nordeste,Maceió,Região Residencial,FipeZAP,9908.0,90,3,2,25,0,8.1,1391.43,9,7.67,1141718.42
apartment,AL,Nordeste,Maceió,Zona Sul,FipeZAP,9908.0,64,2,1,8,1,9.2,913.48,13,5.36,923603.69
house,MA,Nordeste,São Luís,Zona Leste,FipeZAP,8627.0,95,3,2,0,2,5.7,317.18,28,9.13,750816.95
apartment,DF,Centro-Oeste,Brasília,Região Residencial,FipeZAP,10090.0,132,4,4,30,3,8.1,1427.54,27,14.69,1539380.1
apartment,RJ,Sudeste,Rio de Janeiro,Zona Norte,FipeZAP,10939.0,73,2,3,23,1,6.6,694.36,17,15.91,877690.63
house,AL,Nordeste,Maceió,Região Periférica,FipeZAP,9908.0,277,3,3,0,2,6.6,1057.7,36,23.99,1851550.44
apartment,ES,Sudeste,Vitória,Zona Oeste,FipeZAP,14818.0,195,3,2,6,3,6.4,1421.06,28,13.02,2963668.7
apartment,AL,Nordeste,Maceió,Área Universitária,FipeZAP,9908.0,54,3,4,7,2,6.5,997.4,34,6.35,723706.5
house,MA,Nordeste,São Luís,Região Periférica,FipeZAP,8627.0,110,4,5,0,1,6.8,251.93,34,15.26,823841.09
apartment,PR,Sul,Curitiba,Centro,FipeZAP,11694.0,99,2,1,31,1,9.2,1510.24,7,3.02,1566174.25
house,RJ,Sudeste,Rio de Janeiro,Zona Leste,FipeZAP,10939.0,265,5,5,0,3,6.3,730.34,26,6.0,2403824.99
apartment,SP,Sudeste,São Paulo,Região Comercial,FipeZAP,12019.0,34,1,2,1,1,7.6,601.92,1,1.44,690273.32
apartment,SE,Nordeste,Aracaju,Área Universitária,FipeZAP,5529.0,61,2,3,18,0,8.6,806.0,14,6.15,562148.3
apartment,AM,Norte,Manaus,Zona Sul,FipeZAP,7513.0,99,3,2,6,0,8.5,1562.02,15,3.74,936273.1
house,PR,Sul,Curitiba,Zona Oeste,FipeZAP,11694.0,238,5,5,0,0,5.8,599.72,26,8.23,2584375.2
apartment,SE,Nordeste,Aracaju,Região Comercial,FipeZAP,5529.0,170,4,5,24,0,8.3,1524.06,3,7.33,1377035.85
house,PI,Nordeste,Teresina,Área Universitária,FipeZAP,5857.0,129,3,2,0,2,7.3,524.66,39,13.94,771294.96
apartment,RJ,Sudeste,Rio de Janeiro,Zona Oeste,FipeZAP,10939.0,98,4,4,29,2,7.3,689.63,36,16.33,1139802.06
apartment,MS,Centro-Oeste,Campo Grande,Zona Sul,FipeZAP,6839.0,199,4,4,8,2,9.7,2220.21,7,9.13,2023206.99
apartment,MS,Centro-Oeste,Campo Grande,Zona Leste,FipeZAP,6839.0,138,3,4,5,2,7.2,1144.82,38,17.62,843786.72
apartment,AL,Nordeste,Maceió,Região Residencial,FipeZAP,9908.0,169,4,5,3,1,7.4,1550.74,0,7.11,2019014.77
apartment,RN,Nordeste,Natal,Zona Oeste,FipeZAP,6334.0,153,4,5,26,2,7.8,1720.45,35,5.81,1186041.76
apartment,BA,Nordeste,Salvador,Região Residencial,FipeZAP,8385.0,119,4,5,2,1,6.5,773.98,19,15.66,1149978.45
apartment,PB,Nordeste,João Pessoa,Zona Oeste,FipeZAP,8081.0,119,2,2,26,1,6.3,1044.96,31,5.68,938622.38
apartment,RO,Norte,Porto Velho,Zona Sul,estimated_regional_proxy,5600.0,98,2,1,34,0,9.3,1476.52,35,10.91,651588.93
apartment,BA,Nordeste,Salvador,Zona Norte,FipeZAP,8385.0,85,4,5,8,1,7.9,898.94,19,11.74,968274.16
apartment,AL,Nordeste,Maceió,Área Universitária,FipeZAP,9908.0,154,4,3,14,1,8.3,1815.02,5,13.47,1675825.49
apartment,RN,Nordeste,Natal,Zona Leste,FipeZAP,6334.0,84,2,1,9,0,7.4,945.22,29,19.33,425791.31
apartment,DF,Centro-Oeste,Brasília,Área Nobre,FipeZAP,10090.0,87,2,2,26,0,10.0,1510.84,26,5.36,1331303.94
house,RN,Nordeste,Natal,Área Nobre,FipeZAP,6334.0,68,3,2,0,2,9.9,492.27,20,3.14,786071.21
house,GO,Centro-Oeste,Goiânia,Centro,FipeZAP,8226.0,131,4,5,0,1,8.6,331.44,27,2.98,1354208.74
apartment,RR,Norte,Boa Vista,Região Periférica,estimated_regional_proxy,5300.0,162,4,3,24,2,4.8,1360.61,4,26.71,799339.68
house,MG,Sudeste,Belo Horizonte,Área Universitária,FipeZAP,10663.0,229,4,5,0,2,7.8,876.89,11,11.36,2692727.08
apartment,RJ,Sudeste,Rio de Janeiro,Centro,FipeZAP,10939.0,73,2,2,25,0,9.2,1179.34,30,0.52,1038250.22
house,CE,Nordeste,Fortaleza,Zona Norte,FipeZAP,9350.0,106,2,2,0,2,6.0,457.48,30,12.33,890224.66
apartment,BA,Nordeste,Salvador,Zona Leste,FipeZAP,8385.0,89,3,4,9,1,6.4,945.35,19,18.81,821662.03
apartment,AM,Norte,Manaus,Região Residencial,FipeZAP,7513.0,196,3,4,8,2,7.3,2029.87,11,4.44,1618339.85
house,PA,Norte,Belém,Zona Leste,FipeZAP,8882.0,198,3,2,0,1,7.0,620.71,12,15.19,1625567.41
house,PR,Sul,Curitiba,Região Periférica,FipeZAP,11694.0,196,3,4,0,1,5.4,636.72,2,13.91,1846224.27
house,MA,Nordeste,São Luís,Zona Oeste,FipeZAP,8627.0,198,4,3,0,1,7.9,595.7,7,7.32,1866666.04
house,MT,Centro-Oeste,Cuiabá,Zona Norte,FipeZAP,6931.0,108,4,3,0,2,6.4,337.29,5,17.54,946236.81
house,GO,Centro-Oeste,Goiânia,Área Nobre,FipeZAP,8226.0,74,2,1,0,2,8.8,326.17,11,3.06,968022.34
house,PA,Norte,Belém,Zona Norte,FipeZAP,8882.0,204,3,4,0,4,7.4,1023.65,36,4.39,1816395.5
apartment,CE,Nordeste,Fortaleza,Região Comercial,FipeZAP,9350.0,38,1,2,21,2,8.0,533.12,9,9.81,610502.8
apartment,RJ,Sudeste,Rio de Janeiro,Zona Oeste,FipeZAP,10939.0,94,3,4,13,1,6.3,807.52,29,10.3,1063393.66
apartment,MG,Sudeste,Belo Horizonte,Zona Leste,FipeZAP,10663.0,53,2,1,35,1,6.7,810.3,9,5.73,741915.75
apartment,PB,Nordeste,João Pessoa,Zona Sul,FipeZAP,8081.0,190,4,3,19,1,8.9,2030.5,36,10.86,2225649.36
apartment,SP,Sudeste,São Paulo,Zona Norte,FipeZAP,12019.0,90,3,3,15,1,5.6,632.64,13,15.82,1163439.29
apartment,PB,Nordeste,João Pessoa,Região Periférica,FipeZAP,8081.0,195,5,5,6,1,5.3,1653.09,6,11.54,1480869.99
apartment,CE,Nordeste,Fortaleza,Centro,FipeZAP,9350.0,57,2,2,6,2,7.5,837.14,37,0.64,675286.19
house,SP,Sudeste,São Paulo,Área Nobre,FipeZAP,12019.0,200,4,4,0,4,9.6,1233.56,4,2.88,3048308.79
apartment,SE,Nordeste,Aracaju,Região Comercial,FipeZAP,5529.0,61,2,3,9,1,6.7,679.14,26,7.96,480774.77
apartment,AC,Norte,Rio Branco,Zona Leste,estimated_regional_proxy,5200.0,97,3,2,7,1,5.2,641.09,17,10.99,567864.38
apartment,ES,Sudeste,Vitória,Região Residencial,FipeZAP,14818.0,213,3,3,30,1,7.4,2578.63,17,6.82,3204444.78
apartment,RJ,Sudeste,Rio de Janeiro,Zona Norte,FipeZAP,10939.0,98,2,3,31,2,5.8,1449.37,23,16.13,1090090.64
apartment,AP,Norte,Macapá,Zona Sul,estimated_regional_proxy,5400.0,168,3,4,18,2,8.3,2800.57,21,5.99,1360512.36
apartment,AM,Norte,Manaus,Região Residencial,FipeZAP,7513.0,179,4,4,35,1,6.0,1931.36,37,8.83,1377382.24
apartment,MA,Nordeste,São Luís,Zona Norte,FipeZAP,8627.0,144,4,4,13,2,7.9,949.76,19,10.32,1348142.38
apartment,SP,Sudeste,São Paulo,Região Periférica,FipeZAP,12019.0,123,2,2,9,1,6.8,1004.05,18,10.06,1282789.5
apartment,DF,Centro-Oeste,Brasília,Zona Sul,FipeZAP,10090.0,176,4,5,10,3,9.0,1938.63,31,7.39,2178862.7
house,RJ,Sudeste,Rio de Janeiro,Região Comercial,FipeZAP,10939.0,269,4,5,0,1,7.3,1103.54,40,7.7,2824915.13
apartment,AC,Norte,Rio Branco,Zona Sul,estimated_regional_proxy,5200.0,51,1,1,14,0,9.0,531.79,13,3.1,450892.01
apartment,MS,Centro-Oeste,Campo Grande,Área Universitária,FipeZAP,6839.0,32,1,1,9,1,7.8,340.54,3,4.21,435435.7
apartment,PB,Nordeste,João Pessoa,Zona Oeste,FipeZAP,8081.0,32,1,1,4,2,8.4,458.02,10,15.32,429877.31
apartment,RR,Norte,Boa Vista,Região Residencial,estimated_regional_proxy,5300.0,196,4,3,9,0,7.8,1856.81,11,13.81,1151391.57
house,MA,Nordeste,São Luís,Centro,FipeZAP,8627.0,138,3,4,0,2,7.2,850.5,26,3.87,1507752.83
apartment,BA,Nordeste,Salvador,Região Comercial,FipeZAP,8385.0,175,3,4,15,1,8.6,1299.3,20,2.53,1672256.08
apartment,AP,Norte,Macapá,Área Nobre,estimated_regional_proxy,5400.0,204,3,4,31,0,9.4,3077.05,7,1.26,1757738.11
house,PE,Nordeste,Recife,Centro,FipeZAP,8615.0,277,4,4,0,1,7.3,843.05,32,3.43,2620952.51
house,SP,Sudeste,São Paulo,Zona Leste,FipeZAP,12019.0,281,4,4,0,0,7.6,1068.9,17,10.88,2806065.44
apartment,GO,Centro-Oeste,Goiânia,Região Residencial,FipeZAP,8226.0,119,3,4,20,1,8.3,931.01,36,15.89,1079929.55
house,GO,Centro-Oeste,Goiânia,Centro,FipeZAP,8226.0,254,4,5,0,2,9.1,848.07,8,2.86,2360160.37
apartment,AC,Norte,Rio Branco,Região Residencial,estimated_regional_proxy,5200.0,88,3,3,28,1,7.1,938.52,0,11.79,757732.46
house,BA,Nordeste,Salvador,Região Periférica,FipeZAP,8385.0,189,5,5,0,2,4.5,593.51,1,26.32,1502165.02
apartment,PR,Sul,Curitiba,Região Periférica,FipeZAP,11694.0,156,5,4,33,1,6.8,971.6,2,10.25,1744359.2
apartment,SE,Nordeste,Aracaju,Zona Sul,FipeZAP,5529.0,69,3,4,12,1,8.8,929.1,22,5.29,676481.6
apartment,RO,Norte,Porto Velho,Zona Norte,estimated_regional_proxy,5600.0,199,4,3,16,1,7.5,1120.89,36,12.13,1059105.26
apartment,GO,Centro-Oeste,Goiânia,Zona Norte,FipeZAP,8226.0,64,2,2,14,2,7.0,975.02,18,16.34,599777.15
apartment,AL,Nordeste,Maceió,Área Universitária,FipeZAP,9908.0,52,2,3,24,0,8.2,533.51,29,4.39,670014.76
apartment,PI,Nordeste,Teresina,Zona Leste,FipeZAP,5857.0,30,2,3,28,2,7.4,638.81,31,7.93,298671.26
apartment,CE,Nordeste,Fortaleza,Centro,FipeZAP,9350.0,197,4,5,7,0,9.0,1841.37,4,3.01,2408507.24
house,RO,Norte,Porto Velho,Zona Sul,estimated_regional_proxy,5600.0,275,4,3,0,3,8.4,1709.44,19,4.35,2150743.72
house,SE,Nordeste,Aracaju,Zona Leste,FipeZAP,5529.0,169,4,3,0,2,5.1,517.39,19,8.16,1085029.11
apartment,PB,Nordeste,João Pessoa,Região Periférica,FipeZAP,8081.0,80,3,3,0,1,4.9,358.52,28,18.73,457868.51
house,DF,Centro-Oeste,Brasília,Área Nobre,FipeZAP,10090.0,257,3,3,0,2,9.9,1551.17,22,2.63,3205032.43
apartment,AP,Norte,Macapá,Zona Leste,estimated_regional_proxy,5400.0,156,4,4,11,1,6.0,1783.61,24,14.79,843870.05
house,MS,Centro-Oeste,Campo Grande,Área Universitária,FipeZAP,6839.0,117,4,3,0,2,7.5,466.61,28,7.16,998147.04
apartment,MA,Nordeste,São Luís,Área Nobre,FipeZAP,8627.0,186,4,4,6,0,8.6,2086.07,5,3.64,2429057.04
apartment,SP,Sudeste,São Paulo,Zona Norte,FipeZAP,12019.0,77,1,2,18,1,5.8,776.1,17,12.15,917990.56
apartment,PB,Nordeste,João Pessoa,Região Periférica,FipeZAP,8081.0,33,1,2,6,0,4.8,339.68,21,18.42,134061.73
house,AM,Norte,Manaus,Zona Sul,FipeZAP,7513.0,114,4,3,0,2,8.1,784.13,26,5.81,1151248.65
apartment,MS,Centro-Oeste,Campo Grande,Região Periférica,FipeZAP,6839.0,85,2,3,1,1,5.1,820.94,33,15.45,407460.14
apartment,GO,Centro-Oeste,Goiânia,Zona Leste,FipeZAP,8226.0,213,3,4,9,1,6.6,1671.95,15,20.21,1779670.28
house,RN,Nordeste,Natal,Centro,FipeZAP,6334.0,219,3,2,0,1,8.6,784.29,16,1.21,1716454.63
apartment,RS,Sul,Porto Alegre,Zona Sul,FipeZAP,7579.0,119,3,3,14,2,8.6,1583.35,10,7.27,1282319.49
house,RR,Norte,Boa Vista,Zona Sul,estimated_regional_proxy,5300.0,90,3,2,0,2,8.2,515.81,23,11.42,750325.81
apartment,PI,Nordeste,Teresina,Centro,FipeZAP,5857.0,120,3,2,18,2,9.2,1415.5,11,0.73,1127234.86
apartment,PB,Nordeste,João Pessoa,Zona Sul,FipeZAP,8081.0,74,3,2,1,1,7.7,747.26,38,4.4,759105.41
house,GO,Centro-Oeste,Goiânia,Zona Oeste,FipeZAP,8226.0,261,4,3,0,3,8.2,1161.23,28,13.65,2239357.78
